time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,precipType,cloudCoverError,precipIntensityError,precipProbabilityError,precipAccumulation,pressureError,temperatureError,windSpeedError,windBearingError,uvIndex,ozone
2017-11-19T17:00:00Z,Overcast,cloudy,2e-4,0.04,31.7,24.69,23.6,0.72,1014.24,7.65,12.48,291,1,9.74,snow,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2017-11-19T18:00:00Z,Overcast,cloudy,0,0,31.15,24.46,22.82,0.71,1014.46,7.01,11.42,299,1,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-19T19:00:00Z,Overcast,cloudy,3e-4,0.04,30.75,24.34,22.03,0.7,1014.94,6.52,9.82,291,1,9.74,snow,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2017-11-19T20:00:00Z,Overcast,cloudy,0,0,30.46,23.78,22.22,0.71,1015.18,6.79,10.79,280,1,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-19T21:00:00Z,Overcast,cloudy,0,0,30.39,23.78,21.65,0.7,1015.49,6.69,11.91,279,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-19T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,30.02,24.3,21.41,0.7,1015.79,5.49,8.19,285,0.92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-19T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,29.78,25.6,21.58,0.71,1015.92,3.93,7.02,274,0.86,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,29.76,29.76,21.63,0.71,1016.18,2.94,5.01,266,0.65,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,29.83,26.37,21.98,0.72,1016.16,3.36,4.63,255,0.76,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,30.29,25.96,22.18,0.71,1016.4,4.13,5.76,257,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31.63,26.91,22.46,0.68,1016.4,4.72,7.36,262,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T04:00:00Z,Overcast,cloudy,0,0,32.84,28.17,23.45,0.68,1016.5,4.88,7.89,260,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,33.31,28.34,24.94,0.71,1016.39,5.32,8.63,255,0.92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,33.63,29.69,26.2,0.74,1016.75,4.26,8.2,247,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,34.29,30.59,27.51,0.76,1016.06,4.13,6.12,238,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T08:00:00Z,Overcast,cloudy,0,0,34.81,32.17,28.72,0.78,1015.89,3.25,5.5,222,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,34.12,30.2,28.66,0.8,1015.66,4.31,5.65,204,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T10:00:00Z,Clear,clear-night,0,0,33.44,29.88,28.86,0.83,1015.23,3.88,6.34,198,0.13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T11:00:00Z,Clear,clear-night,0,0,31.97,27.03,27.87,0.85,1015.46,5.01,8.71,190,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T12:00:00Z,Clear,clear-night,0,0,31.96,27.11,28.1,0.85,1015.16,4.91,7.35,188,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T13:00:00Z,Clear,clear-day,0,0,31.7,26.44,27.66,0.85,1014.82,5.31,8.33,189,0.05,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T14:00:00Z,Clear,clear-day,0,0,32.78,26.71,27.49,0.81,1014.46,6.61,10.29,187,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,35.42,30.28,28.81,0.77,1014.07,6.04,9.27,194,0.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T16:00:00Z,Partly Cloudy,partly-cloudy-day,3e-4,0.04,39.83,35.05,31.17,0.71,1013.68,6.8,10.97,202,0.3,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T17:00:00Z,Partly Cloudy,partly-cloudy-day,3e-4,0.04,42.95,38.49,32.61,0.67,1012.91,7.37,12.97,214,0.44,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T18:00:00Z,Partly Cloudy,partly-cloudy-day,6e-4,0.08,44.82,40.59,32.97,0.63,1011.65,7.71,13.39,214,0.38,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T19:00:00Z,Partly Cloudy,partly-cloudy-day,4e-4,0.05,47.18,43.48,33.13,0.58,1010.4,7.68,13.4,210,0.44,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T20:00:00Z,Clear,clear-day,0,0,48.17,44.3,32.95,0.55,1009.72,8.59,14.64,211,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,48.46,45.3,32.94,0.55,1008.68,7.07,11.98,194,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T22:00:00Z,Clear,clear-day,0,0,47.77,44.97,32.96,0.56,1008.07,6.08,11.92,193,0.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-20T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,46.62,43.57,33.26,0.59,1007.78,6.13,11.4,195,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,46.38,42.82,33.64,0.61,1007.32,7.02,12.61,190,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,46.23,42.26,33.78,0.62,1007.27,7.82,13.08,201,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T02:00:00Z,Clear,clear-night,0,0,45.75,41.49,33.12,0.61,1007.36,8.22,14.78,202,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T03:00:00Z,Clear,clear-night,0,0,45.13,40.78,32.43,0.61,1007.32,8.12,15.58,205,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T04:00:00Z,Clear,clear-night,0,0,44.42,39.45,31.78,0.61,1006.63,9.16,17.11,195,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T05:00:00Z,Clear,clear-night,0,0,43.86,39.11,31.48,0.61,1005.79,8.39,15.38,207,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T06:00:00Z,Clear,clear-night,0,0,43.72,38.74,31.28,0.61,1005.14,8.81,14.99,206,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T07:00:00Z,Clear,clear-night,0,0,43.64,38.25,31.36,0.62,1004.02,9.77,16.89,208,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T08:00:00Z,Clear,clear-night,0,0,43.02,38.33,31.39,0.63,1003.98,7.86,15.11,212,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T09:00:00Z,Clear,clear-night,0,0,43,38.24,31.99,0.65,1003.32,8.02,17.11,209,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T10:00:00Z,Clear,clear-night,0,0,43.31,38.72,33.75,0.69,1003.12,7.8,13.89,218,0.06,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T11:00:00Z,Clear,clear-night,0,0,43.86,38.98,35.01,0.71,1003.36,8.66,17.78,220,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T12:00:00Z,Clear,clear-night,0,0,44.3,40.11,35.81,0.72,1003.12,7.42,16.07,219,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,44.3,39.56,36.26,0.73,1003.28,8.59,15.4,219,0.26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,45.64,41.44,37.25,0.72,1003.92,8.02,13.26,227,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T15:00:00Z,Overcast,cloudy,0,0,46.21,42.05,37.9,0.73,1005.15,8.23,14.76,239,0.94,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T16:00:00Z,Overcast,cloudy,0,0,46.17,41.82,37.96,0.73,1006.57,8.64,13.25,248,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T17:00:00Z,Overcast,cloudy,9e-4,0.25,43.41,38.37,35.58,0.74,1007.34,8.81,15.01,264,1,8.46,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T18:00:00Z,Overcast,cloudy,0.0083,0.56,40.94,36.6,35.58,0.81,1008.15,6.44,12.1,259,1,8.81,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0102,0.53,40.14,35.93,32.83,0.75,1008.48,5.99,11.1,281,0.86,9.56,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.0031,0.25,39.35,34.41,29.13,0.66,1009.72,6.92,13.39,294,0.67,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T21:00:00Z,Mostly Cloudy,partly-cloudy-day,7e-4,0.08,38.47,33.36,28.04,0.66,1011.39,6.89,12.2,297,0.68,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,36.92,31.46,27.18,0.67,1012.98,6.95,10.84,295,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,35.88,30.42,26.37,0.68,1014.59,6.61,11.11,304,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T00:00:00Z,Overcast,cloudy,0,0,35.33,30.3,25.75,0.68,1016.07,5.86,10.35,307,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T01:00:00Z,Overcast,cloudy,0,0,34,28.37,23.43,0.65,1017.21,6.33,10.11,316,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T02:00:00Z,Overcast,cloudy,0,0,33.49,27.99,22.89,0.65,1017.94,6.02,10.85,314,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T03:00:00Z,Overcast,cloudy,0,0,32.91,27.49,22.56,0.65,1018.38,5.77,10.69,314,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T04:00:00Z,Overcast,cloudy,0,0,32.1,26.91,21.85,0.65,1019.21,5.32,9.01,321,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T05:00:00Z,Overcast,cloudy,0,0,31.62,26.62,21.88,0.67,1020.09,5.01,9.61,332,1,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T06:00:00Z,Overcast,cloudy,0,0,31.09,25.88,21.58,0.67,1020.82,5.14,9.07,322,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T07:00:00Z,Overcast,cloudy,0,0,30.03,23.95,20.22,0.66,1021.5,5.91,10.11,324,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T08:00:00Z,Overcast,cloudy,0,0,29.3,24.45,19.3,0.66,1022.6,4.46,7.89,334,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T09:00:00Z,Overcast,cloudy,0,0,28.8,24.33,18.71,0.65,1023.66,4.05,7.49,330,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T10:00:00Z,Overcast,cloudy,0,0,28.77,28.77,18.77,0.66,1024.22,2.06,5.93,343,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T11:00:00Z,Overcast,cloudy,0,0,28.94,28.94,19.25,0.67,1025.01,2.9,4.99,333,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T12:00:00Z,Overcast,cloudy,0,0,29.1,29.1,19.39,0.67,1025.67,2.44,4.93,326,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T13:00:00Z,Overcast,cloudy,0,0,29.12,29.12,19.27,0.66,1026.22,2.04,3.57,332,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T14:00:00Z,Overcast,cloudy,0,0,29.62,29.62,19.35,0.65,1026.26,2.16,3.93,321,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T15:00:00Z,Overcast,cloudy,0,0,30.58,30.58,18.9,0.61,1026.75,2.76,4.81,329,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T16:00:00Z,Overcast,cloudy,0,0,31.42,31.42,18.75,0.59,1027.34,1.63,4.37,319,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T17:00:00Z,Overcast,cloudy,0,0,32.68,32.68,19.22,0.57,1026.68,2.21,4.13,281,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,33.09,33.09,19.9,0.58,1026.26,2.9,5.72,267,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T19:00:00Z,Overcast,cloudy,0,0,33.08,29.72,20.78,0.6,1026.2,3.65,6.45,251,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T20:00:00Z,Overcast,cloudy,0,0,33.2,30.05,21.73,0.62,1025.42,3.49,7.17,242,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-22T21:00:00Z,Mostly Cloudy,partly-cloudy-day,6e-4,0.04,33.08,29.61,22.06,0.64,1025.42,3.74,6.5,240,0.92,10,snow,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA
2017-11-22T22:00:00Z,Mostly Cloudy,partly-cloudy-day,3e-4,0.02,32.6,32.6,22.51,0.66,1025.36,1.71,3.21,225,0.89,10,snow,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2017-11-22T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31.78,31.78,22.44,0.68,1024.65,1.86,2.91,223,0.83,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,30.77,30.77,22.34,0.71,1024.54,1.46,2.02,220,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,30.13,30.13,22.73,0.74,1024.5,1.65,2.26,211,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,30.57,30.57,23.36,0.74,1023.95,2.59,4.04,204,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31,27.29,23.96,0.75,1022.92,3.68,5.54,201,0.69,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31.48,27.44,24.49,0.75,1022.49,4.03,5.65,203,0.86,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T05:00:00Z,Overcast,cloudy,0,0,31.63,27.23,24.69,0.75,1022.26,4.39,6.15,202,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T06:00:00Z,Overcast,cloudy,0,0,31.77,27.95,24.44,0.74,1021.69,3.88,6.36,205,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T07:00:00Z,Overcast,cloudy,0,0,31.92,27.58,24.28,0.73,1020.87,4.37,7.13,203,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,32.06,27.3,24.03,0.72,1020.41,4.83,8.11,214,0.92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31.94,27.77,23.99,0.72,1019.82,4.22,7.44,215,0.92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,31.99,27.57,24.01,0.72,1018.59,4.47,8.64,206,0.75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T11:00:00Z,Overcast,cloudy,0,0,32.39,28.2,24.17,0.71,1018.45,4.32,6.94,203,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T12:00:00Z,Overcast,cloudy,0,0,32.63,28.42,24.27,0.71,1018.38,4.37,6.44,208,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T13:00:00Z,Overcast,cloudy,0,0,33.04,29.21,24.57,0.71,1018.3,4.07,6.16,199,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T14:00:00Z,Overcast,cloudy,0,0,33.45,29.46,24.72,0.7,1017.89,4.29,6.85,192,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T15:00:00Z,Overcast,cloudy,0,0,34.3,30.31,25.06,0.69,1017.65,4.42,7.73,190,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,36.14,31.85,26.14,0.67,1016.76,5.11,9.6,197,0.72,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,38.7,34.17,27.51,0.64,1015.83,6.07,9.84,213,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,40.48,35.7,29.16,0.64,1015.02,7.04,11.47,219,0.52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,41.88,37.12,29.93,0.62,1014.22,7.53,11.89,223,0.58,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,41.86,36.96,29.88,0.62,1013.71,7.78,11.15,233,0.81,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,41.48,37.33,30.08,0.64,1013.41,6.3,9.85,235,0.89,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,40.96,37.63,30.49,0.66,1013.71,4.97,8.28,236,0.69,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-23T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,39.41,37.31,29.81,0.68,1013.89,3.34,5.3,234,0.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,37.08,37.08,28.61,0.71,1014.55,1.53,2.23,227,0.37,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,35.31,35.31,28.12,0.75,1014.39,0.76,1.81,200,0.46,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T02:00:00Z,Clear,clear-night,0,0,32.43,32.43,26.78,0.79,1014.44,1.09,1.31,178,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T03:00:00Z,Clear,clear-night,0,0,32.52,32.52,26.74,0.79,1013.45,1.48,1.82,180,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T04:00:00Z,Clear,clear-night,0,0,32.85,32.85,26.47,0.77,1013,2.42,3.3,192,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T05:00:00Z,Clear,clear-night,0,0,33.45,33.45,26.66,0.76,1012.98,2.54,3.73,190,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T06:00:00Z,Clear,clear-night,0,0,33.42,33.42,27.18,0.78,1012.09,2.34,4,195,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T07:00:00Z,Clear,clear-night,0,0,33.43,33.43,27.4,0.78,1011.67,2.77,4.44,192,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T08:00:00Z,Clear,clear-night,0,0,33.52,33.52,27.83,0.79,1011,2.62,4.63,190,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T09:00:00Z,Clear,clear-night,0,0,33.56,29.7,27.91,0.8,1010.28,4.17,7.18,193,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T10:00:00Z,Clear,clear-night,0,0,34.01,30.13,28.23,0.79,1009.92,4.26,7.2,200,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T11:00:00Z,Clear,clear-night,0,0,34.21,30.01,28.16,0.78,1009.59,4.63,6.98,197,0.19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T12:00:00Z,Clear,clear-night,0,0,34.85,30.4,28.67,0.78,1008.88,5.04,7.75,190,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,35.92,32.12,29.08,0.76,1008.36,4.5,7.74,190,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,38.17,33.93,29.98,0.72,1008.17,5.51,9.62,195,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,41.62,37.66,31.71,0.68,1007.44,6.03,10.68,193,0.44,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T16:00:00Z,Partly Cloudy,partly-cloudy-day,0.0027,0.02,46.57,42.85,33.34,0.6,1006.36,7.43,11.24,200,0.38,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,50.49,50.49,34.6,0.54,1005.01,7.94,13.14,202,0.38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T18:00:00Z,Partly Cloudy,partly-cloudy-day,8e-4,0.04,53.76,53.76,35.81,0.5,1003.23,7.62,12.24,189,0.33,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T19:00:00Z,Partly Cloudy,partly-cloudy-day,4e-4,0.04,57.18,57.18,36.26,0.45,1001.68,7.4,13.12,191,0.33,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T20:00:00Z,Clear,clear-day,0,0,58.73,58.73,36.81,0.44,1000.75,7.44,14.12,191,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T21:00:00Z,Clear,clear-day,0,0,57.85,57.85,37.03,0.46,999.67,7.32,11.8,184,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T22:00:00Z,Partly Cloudy,partly-cloudy-day,2e-4,0.04,56.15,56.15,37.03,0.49,998.97,6.99,12.89,179,0.27,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-24T23:00:00Z,Clear,clear-night,3e-4,0.04,54.32,54.32,36.89,0.52,997.81,7.84,14,177,0.05,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T00:00:00Z,Clear,clear-night,0,0,53.85,53.85,37.12,0.53,997.87,8.22,14.05,185,0.11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T01:00:00Z,Clear,clear-night,2e-4,0.02,53.2,53.2,38.05,0.56,998.78,6.33,12.77,200,0,10,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T02:00:00Z,Clear,clear-night,0,0,52.66,52.66,38.28,0.58,998.34,8.66,15.48,213,0.05,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,53.11,53.11,38.79,0.58,998.32,8.85,16.93,218,0.27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,52.95,52.95,39.38,0.6,997.5,9.8,15.73,222,0.45,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,52.43,52.43,40.74,0.64,998.4,7.22,12.55,238,0.68,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-25T06:00:00Z,Overcast,cloudy,0,0,51.83,51.83,42.55,0.71,999.76,5.68,8.64,260,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
